Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17
-136.888,-11.866,-199.53,57.518,-166.254,73.44,44.919,24.545,-81.23,-12.388,188.986,-145.433,-175.822,34.949,-30.584,-226.503,83.106,-114.293
-143.276,-20.877,-199.499,65.681,-113.071,56.383,57.945,11.646,-82.038,-0.796,177.076,-48.185,-176.773,25.874,-49.755,-188.038,98.323,-94.045
-122.261,5.366,-198.244,107.927,-120.703,74.053,39.618,7.665,-84.847,-19.458,211.82,-33.058,-166.47,29.521,-47.573,-191.592,93.281,-84.169
-121.906,-32.863,-200.122,35.555,-153.223,78.897,33.47,23.256,-85.182,7.137,201.375,-112.01,-181.955,35.171,-93.449,-190.698,98.049,-141.717
-147.645,-63.527,-199.862,70.048,-145.607,100.1,42.515,-4.597,-84.378,38.595,208.209,-83.586,-157.538,31.353,15.139,-174.841,106.373,-136.232
-130.428,-11.794,-200.025,22.281,-176.217,56.362,47.803,14.207,-86.333,-12.018,206.646,-145.617,-173.203,35.353,0.361,-176.069,102.068,-116.492
-129.607,12.593,-199.865,10.918,-173.971,95.938,28.614,27.725,-84.982,-1.8,185.623,-75.697,-152.879,27.448,-34.656,-212.923,92.687,-185.072
-138.391,-36.333,-198.839,61.864,-173.879,93.023,33.048,27.098,-91.191,-26.11,200.626,-39.148,-162.612,36.081,-35.447,-188.409,93.871,-122.513
-131.182,-34.105,-200.163,137.382,-156.267,60.739,40.435,12.997,-85.248,-42.866,203.55,-64.68,-164.515,18.596,-86.617,-199.266,95.089,-136.675
-131.618,1.147,-199.627,72.395,-194.203,60.278,30.692,44.676,-85.817,-14.808,183.673,-92.375,-168.129,32.498,-50.798,-173.577,89.437,-147.05
-120.753,-19.439,-200.243,53.784,-131.372,56.218,49.203,26.553,-88.106,32.539,201.438,-135.522,-167.236,26.692,-47.965,-177.344,90.907,-139.452
-120.0,18.575,-198.113,128.804,-157.99,56.685,51.007,24.735,-85.986,32.908,195.878,-119.996,-152.829,41.617,-4.867,-194.719,89.149,-138.426
-123.63,0.571,-199.369,31.963,-149.183,90.123,52.521,9.655,-86.34,-17.513,198.312,-76.081,-158.674,17.483,-107.229,-185.138,88.96,-149.535
-153.726,-20.768,-199.326,47.23,-127.792,55.841,64.148,4.439,-87.747,19.101,204.924,-100.169,-157.636,33.226,5.515,-189.381,86.267,-153.803
-144.461,-7.535,-197.753,43.058,-145.094,90.991,32.89,22.894,-78.497,-36.732,199.859,-88.269,-147.255,36.108,-30.756,-161.857,97.496,-167.14
-144.537,-30.535,-198.7,81.644,-127.964,53.131,47.78,4.508,-86.511,42.259,200.905,-98.835,-188.295,23.223,16.486,-229.331,88.657,-134.884
-107.575,-10.566,-199.942,70.502,-190.842,71.878,43.452,19.196,-84.877,-40.988,197.13,-39.133,-160.733,31.099,-15.595,-190.847,89.81,-120.369
-127.146,-20.772,-198.657,-36.336,-182.605,54.47,47.075,24.416,-86.028,16.162,212.886,-140.017,-171.214,29.189,-78.127,-209.058,97.363,-134.05
-134.888,-46.553,-197.612,114.639,-149.82,73.903,45.547,25.065,-78.003,5.604,193.026,-36.932,-164.838,22.023,-20.188,-222.908,83.773,-137.998
-132.709,-48.205,-198.464,47.504,-128.052,52.118,45.512,20.346,-84.07,-19.326,196.475,-121.421,-160.546,37.124,-53.125,-189.508,102.69,-129.896
-149.089,-12.646,-197.709,78.304,-134.287,54.907,35.697,21.913,-89.164,-42.732,192.602,-65.143,-161.476,28.958,12.911,-209.755,92.14,-92.841
-128.887,-35.74,-199.252,60.735,-159.323,90.065,53.987,0.457,-86.377,-32.867,192.956,-63.717,-170.997,31.953,-14.118,-209.552,96.04,-193.513
-132.914,-90.401,-200.357,13.537,-203.543,77.159,50.55,35.69,-89.209,-14.161,195.142,-89.289,-143.723,24.31,-45.197,-225.744,81.205,-161.953
-151.722,-4.702,-200.832,27.446,-128.248,99.499,36.405,16.523,-85.344,-73.83,204.331,-92.854,-169.054,32.303,-26.402,-223.0,95.915,-141.6
-133.806,-27.847,-200.641,28.479,-155.316,78.589,50.504,3.845,-83.809,-13.626,207.308,-169.757,-152.975,16.086,-50.164,-231.564,91.288,-202.565
-128.907,-83.85,-198.541,49.141,-155.876,91.391,43.42,8.495,-92.617,72.122,195.399,-22.989,-165.964,20.244,-67.148,-200.202,92.682,-115.316
-124.785,-20.138,-202.451,68.514,-171.902,67.523,45.804,30.661,-76.404,-22.208,201.456,-49.331,-181.958,23.264,-31.483,-191.282,91.43,-137.874
-138.769,-53.682,-200.388,32.249,-197.879,70.132,38.311,16.418,-78.018,-65.595,198.786,-127.924,-178.452,16.138,22.044,-180.665,98.106,-153.803
-149.144,-60.626,-198.695,102.803,-137.638,90.558,49.211,9.027,-87.026,29.879,187.607,-32.591,-161.83,18.041,-111.051,-155.383,100.413,-130.72
-89.065,-41.151,-198.42,35.566,-151.363,53.766,40.826,27.969,-87.241,13.875,192.75,-120.9,-146.553,32.051,-16.457,-193.88,88.012,-93.548
-133.287,-57.928,-197.712,87.262,-172.028,92.747,48.954,35.487,-87.821,-59.893,206.105,-140.243,-181.683,30.768,-33.457,-226.421,99.172,-139.389
-125.925,-40.44,-199.387,98.365,-111.858,78.85,55.546,12.842,-92.065,36.906,211.518,-93.381,-167.685,17.793,-47.925,-201.771,97.495,-68.977
-123.843,-47.393,-198.632,120.979,-165.93,65.608,43.662,28.345,-80.274,-35.22,200.903,-56.317,-183.78,24.56,-49.532,-219.477,97.703,-131.868
-133.531,-3.107,-198.849,137.102,-130.157,48.859,43.983,20.068,-92.053,14.641,209.823,-98.623,-147.282,36.666,1.4,-173.42,96.267,-106.498
-132.72,0.879,-198.098,51.903,-167.747,77.098,48.913,15.575,-92.648,-23.218,208.205,-53.136,-159.921,31.531,-31.443,-173.759,86.095,-120.427
-128.819,-23.197,-199.621,2.8,-191.177,69.141,46.632,10.165,-80.365,-2.068,191.224,-82.047,-186.369,32.122,-6.48,-201.889,86.188,-124.073
-133.645,16.879,-199.236,75.855,-153.682,88.578,36.743,6.697,-89.334,-7.24,208.581,-124.128,-169.5,32.085,-37.389,-194.299,94.794,-114.033
-130.621,-6.859,-199.203,88.355,-123.652,105.399,50.403,8.536,-89.899,-50.468,193.559,37.054,-162.593,21.34,-41.586,-191.209,88.056,-90.765
-143.463,-34.689,-201.499,44.334,-129.567,70.749,65.718,24.12,-86.728,-68.178,189.385,-153.612,-165.782,16.817,-7.751,-250.34,103.955,-138.451
-146.865,20.023,-200.486,63.922,-152.515,60.848,29.309,30.548,-85.055,26.829,201.747,-141.713,-176.486,33.841,-12.299,-195.363,92.992,-119.406
-134.169,-24.712,-197.887,44.95,-132.347,78.479,46.206,25.113,-85.79,-21.312,192.915,-61.553,-158.936,17.522,-111.003,-219.687,85.361,-100.144
-147.025,-40.178,-199.327,50.159,-177.902,71.802,33.307,35.366,-81.382,-65.497,200.518,-92.026,-155.157,32.886,-49.73,-178.216,100.927,-142.678
-132.58,-73.608,-198.678,50.089,-165.346,62.241,37.984,21.062,-82.78,41.02,190.673,-101.013,-157.351,23.592,-55.148,-213.479,86.77,-120.71
-144.215,3.706,-200.93,51.626,-94.002,109.596,48.513,28.823,-91.928,25.967,201.302,-115.17,-178.765,49.582,-34.898,-206.727,102.982,-106.305
-143.26,-12.296,-199.502,6.83,-143.497,99.134,41.52,0.939,-94.231,-45.05,195.113,-71.825,-168.899,34.637,-18.109,-234.998,89.313,-103.565
-117.958,-16.487,-200.731,15.29,-142.164,74.529,25.059,12.354,-91.994,-38.434,224.457,-59.539,-152.378,28.825,-48.042,-192.041,100.384,-101.542
-107.951,1.134,-199.92,65.419,-147.843,58.504,31.145,32.491,-84.047,-0.243,196.896,-74.147,-162.842,29.445,-83.312,-214.793,94.725,-138.745
-137.652,-38.079,-200.487,99.771,-139.387,68.324,40.401,5.397,-80.329,-2.509,194.057,-105.734,-166.609,19.631,-87.001,-217.169,89.477,-157.942
-151.019,-29.925,-200.13,-10.752,-176.914,136.27,45.035,45.081,-88.679,25.328,199.494,-97.454,-162.497,28.079,-30.392,-182.642,82.287,-56.939
-129.048,-43.471,-198.074,30.038,-157.97,44.767,27.986,0.896,-80.803,-50.066,199.02,-69.454,-173.567,22.505,-97.922,-241.502,99.455,-112.15
-137.433,-27.252,-199.217,71.07,-156.958,81.662,52.622,31.957,-85.338,42.576,212.163,-53.042,-165.175,27.146,17.112,-189.112,86.481,-148.076
-131.121,7.651,-199.002,68.928,-166.392,36.44,62.351,-1.499,-89.449,-11.468,202.797,-166.729,-166.026,31.099,-57.232,-177.345,90.691,-90.748
-127.418,-27.301,-200.517,26.676,-146.509,90.921,44.295,0.109,-84.203,45.711,217.703,-23.344,-137.816,25.465,4.596,-199.332,93.25,-127.413
-162.85,32.638,-199.485,36.837,-154.443,86.536,36.643,21.877,-79.366,-27.012,194.49,-90.151,-158.516,29.203,33.359,-218.295,95.696,-132.753
-134.572,-86.562,-199.861,68.464,-194.915,65.95,35.442,16.068,-76.639,-32.548,189.157,-64.492,-176.351,19.929,-4.612,-149.019,91.1,-141.695
-128.845,-84.014,-199.111,29.292,-156.45,103.988,56.772,30.004,-77.791,16.761,198.166,-74.794,-189.7,18.572,-44.376,-215.35,90.081,-85.812
-127.239,-28.483,-199.221,28.868,-150.095,55.149,59.189,31.617,-83.22,-0.695,180.225,-146.132,-186.986,22.406,9.895,-180.905,96.425,-101.736
-136.259,-27.228,-199.267,1.385,-176.403,67.6,37.689,25.548,-88.18,-1.075,197.122,-85.151,-172.113,15.673,-58.693,-216.739,95.03,-140.486
-134.713,-98.312,-199.88,25.458,-172.908,72.147,46.385,11.769,-88.369,-7.494,209.518,-129.003,-153.614,18.444,-54.508,-236.854,91.023,-127.549
-124.973,-18.164,-199.434,95.468,-163.687,82.585,38.3,9.77,-83.258,-53.394,197.298,-20.283,-157.979,37.135,-44.03,-213.261,98.967,-62.304
-143.677,-9.162,-199.759,-16.393,-130.79,56.843,47.752,16.178,-96.359,18.373,201.545,-86.908,-165.52,33.054,-66.45,-177.545,77.565,-120.416
-134.797,-14.616,-200.786,24.386,-166.897,107.741,47.082,9.539,-85.238,-64.737,194.603,-74.119,-187.803,30.674,-20.854,-219.787,91.158,-98.131
-138.67,-30.169,-200.286,106.359,-123.066,71.51,49.379,33.495,-81.346,15.722,212.687,-85.487,-182.814,21.966,-54.728,-174.384,90.613,-129.687
-136.372,-40.246,-198.539,36.805,-179.951,94.777,45.086,38.145,-99.346,78.725,197.68,-63.506,-165.928,27.461,-31.759,-182.037,91.864,-111.604
-126.103,5.755,-199.452,82.442,-194.792,77.872,45.104,20.107,-85.152,-9.454,196.399,-21.508,-156.06,37.532,-9.265,-239.232,97.712,-133.84
-142.314,-71.757,-198.875,62.002,-114.304,57.007,53.446,9.636,-85.615,16.062,197.569,-127.322,-160.393,40.633,-94.132,-152.389,92.986,-166.198
-158.327,-45.388,-197.665,98.327,-128.593,62.632,27.645,37.316,-79.472,-32.954,190.711,-58.426,-159.654,39.945,-94.332,-203.163,98.121,-116.513
-113.722,-78.495,-199.124,-40.115,-131.763,80.807,51.917,43.474,-88.837,9.019,198.463,-120.654,-140.199,16.669,-15.681,-216.417,97.269,-86.223
-135.278,-3.918,-199.113,45.522,-143.41,87.585,53.713,6.889,-85.797,-7.912,211.879,-90.246,-164.734,24.871,-1.824,-211.33,101.8,-106.497
-141.22,-28.32,-200.86,1.39,-154.282,78.003,46.581,6.99,-92.158,6.523,203.509,-87.495,-166.179,29.415,-17.394,-167.997,87.126,-79.899
-127.69,-55.039,-200.244,68.106,-151.599,75.237,58.011,18.039,-91.111,71.88,194.718,-62.995,-171.01,30.791,-45.624,-226.414,95.937,-123.713
-122.915,14.246,-198.608,47.663,-122.916,90.751,45.91,-3.125,-76.713,-56.771,189.57,-120.694,-170.723,5.289,-21.081,-187.226,95.643,-98.034
-134.579,-23.305,-199.303,60.102,-146.37,71.153,44.091,16.839,-92.352,-23.94,200.631,-27.043,-160.348,19.114,10.932,-175.901,102.649,-83.384
-125.344,-37.616,-198.952,16.1,-144.154,58.034,34.85,21.397,-81.31,-49.401,192.107,-142.957,-168.877,25.219,-16.5,-185.135,88.078,-143.383
-120.209,1.276,-199.176,42.554,-125.567,88.69,43.716,10.189,-78.346,-1.65,196.848,-120.654,-166.808,25.621,-58.889,-219.979,93.033,-91.193
-133.265,-86.536,-200.131,54.379,-155.553,61.146,64.104,21.539,-91.03,-1.475,190.762,-89.744,-165.181,36.484,21.231,-220.873,84.521,-161.243
-112.575,-4.165,-199.362,73.911,-131.187,98.177,42.973,5.573,-87.19,1.386,207.25,-75.024,-161.424,29.802,-44.33,-190.671,93.863,-128.013
-130.046,7.786,-198.861,102.119,-160.597,79.723,53.396,2.723,-84.788,46.762,199.548,-104.801,-165.231,32.97,-43.928,-207.324,93.136,-137.081
-151.779,-29.821,-199.275,19.835,-173.648,64.809,32.475,1.676,-88.132,4.489,197.687,-106.721,-177.14,24.716,-104.897,-214.63,87.517,-143.438
-158.688,-19.463,-199.646,27.838,-163.304,64.669,22.321,18.595,-75.845,7.046,180.974,-29.524,-174.648,38.216,39.704,-190.128,92.755,-138.613
-162.946,-19.188,-200.403,29.823,-150.418,62.921,40.354,11.926,-86.628,17.139,189.38,-59.569,-149.641,31.57,-115.151,-192.204,99.583,-136.0
-129.162,10.096,-199.372,77.062,-153.011,85.328,51.938,5.401,-90.149,-23.578,194.103,-86.718,-161.54,33.284,26.167,-224.636,95.326,-180.038
-130.264,-53.777,-200.654,65.747,-162.264,52.346,32.226,30.398,-83.795,26.584,200.213,-43.89,-166.471,26.76,-37.819,-211.612,90.13,-100.63
-145.731,-0.465,-200.175,16.08,-130.859,83.506,46.998,8.931,-90.661,-2.61,186.609,-117.046,-158.384,20.669,-41.531,-198.449,101.427,-143.093
-117.427,-19.047,-201.357,80.324,-156.005,63.211,52.49,9.852,-80.653,4.586,204.358,-100.322,-153.489,30.579,-61.559,-244.076,87.606,-108.465
-138.132,-60.114,-198.699,116.922,-145.429,64.837,48.241,41.088,-90.224,4.053,212.136,-63.398,-168.409,28.793,-30.826,-221.433,93.804,-92.32
-131.946,-9.657,-198.316,82.552,-156.596,87.011,47.528,24.528,-76.552,-41.105,197.023,-136.324,-168.006,23.586,-62.301,-187.691,90.021,-159.955
-132.352,-69.025,-199.628,19.515,-161.034,93.456,57.194,18.459,-78.535,-23.843,188.167,-101.857,-163.115,29.391,-20.096,-197.118,98.269,-100.958
-136.737,-31.331,-197.694,59.534,-177.95,55.208,56.882,25.469,-79.531,-32.887,194.894,-19.658,-171.892,27.256,4.613,-191.68,97.252,-130.807
-127.528,-52.035,-200.457,156.072,-170.497,69.645,34.931,38.192,-76.491,18.392,212.386,-72.634,-164.702,34.067,-60.426,-162.594,90.33,-92.428
-133.212,-55.503,-199.793,60.938,-152.283,57.846,44.325,10.195,-82.77,24.549,202.074,-118.23,-165.691,28.727,-41.361,-161.101,90.776,-94.892
-150.005,-55.407,-198.314,45.303,-179.478,46.731,32.295,27.824,-88.56,-9.982,194.841,-76.606,-172.152,23.842,3.681,-158.441,92.537,-129.108
-169.118,-6.178,-200.367,48.716,-123.744,83.814,44.537,18.518,-74.442,52.405,203.92,-19.071,-165.782,30.976,-42.723,-147.586,96.258,-110.649
-125.648,-15.222,-199.818,35.942,-165.929,63.158,56.545,21.52,-87.621,-74.544,202.944,-94.407,-166.419,20.746,-14.46,-245.741,99.185,-166.446
-120.765,30.041,-198.949,87.476,-132.042,65.256,36.892,15.226,-93.246,23.622,199.604,-122.129,-157.885,24.007,12.712,-188.77,95.238,-82.237
-134.444,-20.442,-197.879,50.593,-150.829,92.38,34.618,17.187,-87.424,9.927,207.386,-92.155,-165.824,32.131,-68.488,-169.545,90.758,-81.163
-135.056,5.135,-199.685,-15.752,-156.403,87.94,47.482,10.371,-88.323,0.4,183.122,-145.52,-163.666,30.02,-53.179,-194.664,88.208,-133.143
-142.382,-36.105,-199.121,73.048,-179.207,81.739,38.874,-2.77,-84.098,12.622,201.18,-116.758,-176.621,28.993,-31.672,-150.775,97.675,-141.637
-140.119,6.97,-199.432,37.071,-183.26,58.195,49.662,28.99,-74.853,-37.712,193.979,-137.502,-163.227,26.988,-21.314,-186.673,95.014,-131.639
-126.122,-30.588,-199.926,118.634,-178.368,92.053,34.307,37.486,-80.388,-10.724,184.798,-94.976,-149.946,34.521,-82.452,-194.093,89.855,-126.453
-120.154,-13.436,-199.809,71.809,-160.07,54.932,61.735,15.3,-85.377,11.137,178.445,-53.444,-160.12,22.219,-73.598,-182.656,92.538,-115.565
-119.324,-24.652,-200.183,2.017,-164.117,78.105,40.636,13.154,-86.076,-12.127,193.836,-125.037,-157.215,23.835,25.257,-202.4,94.731,-75.922
-140.993,33.996,-199.727,3.134,-120.455,49.112,55.599,3.592,-80.544,21.168,176.552,-147.22,-159.715,46.02,-58.469,-227.516,88.361,-109.061
-131.58,-34.039,-197.662,59.662,-119.977,66.998,39.687,23.511,-90.38,-3.292,204.101,-114.778,-181.084,27.512,-46.971,-202.1,99.288,-125.303
-132.243,-16.924,-198.879,77.83,-141.312,78.254,42.413,3.319,-85.4,32.358,193.886,-69.725,-165.15,17.582,-56.624,-223.799,87.666,-124.975
-134.814,11.415,-200.103,49.583,-154.313,76.787,41.456,24.571,-85.648,-26.992,209.216,-121.993,-150.977,26.484,-48.381,-212.539,96.04,-98.719
-126.224,-8.098,-201.046,-22.786,-132.631,64.518,54.406,9.46,-84.833,-23.768,208.832,-99.755,-161.111,26.183,-27.141,-203.121,100.839,-158.891
-121.02,3.135,-199.03,17.693,-177.22,67.0,49.183,7.022,-80.542,42.467,186.868,-98.985,-163.3,23.367,-36.077,-222.835,86.444,-95.362
-149.505,-15.506,-199.259,106.835,-116.214,58.291,37.572,31.431,-80.444,-7.861,196.006,-39.849,-179.708,37.253,-35.52,-205.605,87.829,-41.863
-124.507,-16.814,-199.74,114.4,-142.006,99.617,57.12,-3.363,-70.756,28.296,182.897,-7.189,-165.155,29.614,-96.585,-192.736,92.376,-138.67
-130.674,25.302,-199.904,61.905,-147.891,73.521,8.436,37.329,-79.997,12.155,209.351,-112.232,-167.439,24.738,-78.221,-185.181,81.78,-92.968
-129.01,-6.747,-199.047,25.034,-156.568,63.965,45.821,41.784,-82.743,10.555,204.246,-35.571,-137.603,24.915,0.405,-171.801,91.544,-113.517
-114.692,-31.937,-198.6,26.677,-182.885,106.162,45.098,13.825,-80.248,49.576,196.785,-132.137,-151.993,24.479,14.928,-199.898,82.714,-114.01
-116.022,-66.904,-200.023,84.003,-156.866,88.682,49.357,29.152,-75.801,4.622,217.11,-40.29,-151.144,28.172,-53.543,-153.715,85.46,-154.025
-128.21,-18.638,-200.209,94.408,-178.665,83.872,17.894,16.182,-85.567,-29.219,186.921,-64.729,-167.154,24.106,-93.42,-158.914,89.136,-139.529
-114.137,-16.818,-198.105,17.574,-150.538,82.105,42.872,8.913,-83.618,-40.183,200.252,-25.819,-159.269,30.626,-57.191,-233.06,89.354,-125.802
-138.953,-36.243,-198.421,34.912,-184.388,73.899,52.252,4.636,-83.154,-20.287,178.994,-67.608,-178.378,31.759,-30.879,-161.913,86.463,-140.058
-109.001,-10.058,-200.659,44.429,-152.254,51.935,52.129,9.146,-81.725,-65.472,191.709,-77.578,-169.17,19.431,2.997,-170.851,96.182,-132.257
-143.846,-0.503,-198.211,61.497,-190.724,62.43,52.165,1.835,-77.639,-44.585,181.485,-23.827,-157.835,34.531,49.697,-199.784,90.151,-130.688
-121.273,48.067,-200.19,39.432,-133.48,77.748,39.216,7.632,-84.148,-71.18,175.477,-15.86,-179.017,27.747,-8.984,-214.172,87.038,-106.116
-113.544,-29.157,-199.788,-19.299,-130.974,78.645,63.52,16.536,-74.798,12.014,211.197,-53.814,-157.231,29.225,-40.201,-215.277,78.788,-108.645
-134.923,-5.923,-200.659,82.357,-144.888,73.119,52.416,12.389,-74.215,-17.182,189.937,-122.396,-147.935,32.584,-15.393,-223.799,96.794,-111.713
-124.99,2.36,-199.89,89.314,-199.214,76.48,43.521,50.978,-90.134,-32.648,197.389,-35.34,-151.253,22.038,9.212,-195.928,89.034,-138.231
-112.46,11.231,-199.411,64.51,-119.891,90.12,18.275,14.807,-77.786,84.743,217.036,-64.087,-159.409,31.092,-64.543,-157.576,104.613,-107.918
-125.129,-83.12,-201.209,59.351,-165.058,74.902,50.873,24.558,-86.997,-1.75,200.648,-85.078,-152.9,25.595,-52.869,-238.888,95.627,-84.395
-132.666,-72.75,-200.331,69.641,-141.543,75.176,53.424,8.762,-92.648,31.892,202.146,-98.67,-163.326,35.148,-60.307,-215.835,100.982,-161.227
-125.555,-26.983,-199.334,0.266,-145.83,76.953,39.847,-1.996,-87.605,51.905,192.524,-94.735,-169.508,26.586,25.266,-189.41,86.722,-107.303
-115.736,-44.745,-198.254,70.386,-155.44,72.418,40.843,15.905,-88.202,-29.645,201.871,-64.459,-181.151,27.729,10.123,-173.049,96.816,-73.755
-154.754,-34.088,-200.279,102.211,-150.963,38.705,32.666,-0.187,-85.791,-9.292,202.314,-23.112,-147.617,27.033,-4.661,-170.015,96.428,-84.709
-137.552,-45.311,-197.635,34.635,-157.979,77.102,45.421,15.996,-73.558,54.323,193.864,-49.18,-151.483,39.072,3.755,-230.879,99.639,-56.968
-129.767,0.979,-199.141,77.076,-150.32,81.716,50.092,36.572,-76.5,-49.359,178.371,-27.207,-174.281,44.018,-31.982,-216.545,96.587,-152.897
-135.797,-69.072,-199.06,68.979,-104.292,59.576,33.055,21.093,-80.159,-28.235,183.119,-144.982,-151.886,42.573,-36.099,-173.708,87.062,-112.943
-142.785,-36.111,-198.966,80.868,-173.483,52.821,37.322,25.044,-76.027,-49.58,192.529,-57.267,-159.107,25.79,-43.133,-184.504,96.817,-120.101
-132.036,-37.548,-198.669,99.55,-146.414,92.526,36.097,33.379,-86.677,-4.111,182.339,-104.793,-161.095,31.248,-50.092,-201.199,90.24,-76.017
-122.348,-13.003,-200.234,24.05,-190.435,77.305,44.035,13.72,-86.807,14.638,200.908,-121.161,-162.611,29.482,-2.902,-186.778,95.899,-133.367
-128.406,-32.433,-199.631,36.921,-183.251,107.392,54.028,10.86,-81.312,-2.477,183.834,-84.451,-178.519,22.622,-60.671,-244.628,73.363,-123.797
-121.026,-19.825,-198.356,108.249,-185.606,76.685,45.059,34.751,-74.694,8.853,178.502,-88.014,-150.617,23.96,-17.945,-202.086,81.156,-82.079
-129.061,-67.92,-199.117,2.951,-159.892,84.411,35.377,15.155,-80.5,-48.601,219.453,-48.636,-152.845,27.675,-96.711,-207.275,95.719,-109.241
-137.764,-56.402,-199.363,57.508,-102.098,69.733,33.523,9.221,-83.598,48.921,197.843,-41.733,-172.118,21.508,-74.208,-174.594,84.724,-110.098
-120.639,-59.977,-199.468,90.181,-132.784,70.551,47.427,-3.591,-88.344,-23.683,199.149,-107.213,-165.215,30.869,-32.788,-190.209,92.24,-159.62
-130.541,-5.84,-198.177,89.745,-137.903,87.322,35.073,20.503,-80.058,36.585,209.435,-109.392,-147.605,36.953,33.783,-227.959,97.482,-73.354
-130.958,4.657,-198.896,111.517,-139.054,76.284,56.422,10.727,-78.09,16.452,211.225,-107.469,-170.227,22.314,5.125,-253.758,93.623,-129.11
-135.729,-17.796,-198.645,31.086,-156.953,85.51,44.887,31.292,-83.857,-1.999,195.82,-113.33,-167.376,17.275,-10.006,-190.317,96.033,-151.209
-139.514,-27.534,-199.498,109.103,-129.661,73.208,58.626,31.164,-91.307,-20.962,198.747,-111.422,-171.608,35.564,-18.165,-129.906,98.819,-102.223
-128.827,-40.785,-200.457,68.544,-144.646,49.941,50.028,18.879,-82.767,-23.199,209.854,-94.359,-161.907,38.139,-45.72,-165.572,98.064,-156.212
-138.516,43.544,-199.317,71.548,-162.815,53.66,22.503,22.644,-82.752,-35.406,189.159,-120.331,-154.65,26.363,-27.476,-139.45,94.075,-82.282
-123.634,-21.624,-198.769,59.45,-151.159,89.883,23.632,27.217,-79.516,-29.394,186.976,-120.811,-160.325,28.731,-80.827,-233.775,91.392,-87.853
-130.494,-5.129,-199.351,37.407,-134.79,48.531,28.782,19.969,-79.025,-45.613,171.765,-57.751,-157.382,30.288,-34.305,-212.73,94.161,-106.025
-131.721,-30.273,-199.137,4.309,-156.617,45.608,46.099,7.869,-81.37,-17.248,210.897,-98.96,-168.009,32.571,-5.292,-183.001,84.36,-102.542
-124.288,26.602,-200.042,51.969,-163.297,64.148,71.616,12.562,-88.355,24.1,204.52,-67.013,-181.599,28.59,-11.534,-196.327,92.772,-89.493
